code	name
J05AB18	Molnupiravir
C01DX12	Molsidomin
D07AC13	Mometason
D07XC03	Mometason
R01AD09	Mometason
R03BA07	Mometason
R01AD59	Mometason, Kombinationen
G01AX26	Monalazon
D11AX13	Monobenzon
C05BB01	Monoethanolaminoleat
M02AC54	Monoethanolaminsalicylat, Kombinationen
M02BB53	Monoethanolaminsalicylat, Kombinationen
V04CY15	Mononucleose-Testzone
C05CA02	Monoxerutin
R03DC03	Montelukast
R03DC53	Montelukast, Kombinationen
M02BX01	Moor
M02BX51	Moor, Kombinationen
N05AD04	Moperon
C01BG01	Moracizin
R05DB25	Morclofon
J04AK04	Morinamid
M01AX22	Morniflumat
B02BD31	Moroctocog alfa
J05AX01	Moroxydin
J05AX51	Moroxydin, Kombinationen
N02AA01	Morphin
N07BC09	Morphin
A07DA52	Morphin, Kombinationen
N02AA51	Morphin, Kombinationen
N02AG01	Morphin mit Spasmolytika
N02BA08	Morpholinsalicylat
N05AX10	Mosapramin
A03FA09	Mosaprid
J06BD02	Motavizumab
D10AD05	Motretinid
A03AD30	Moxaverin
C04AX42	Moxaverin
C04BA01	Moxaverin, Kombinationen
A03CA39	Moxaverin und Psycholeptika
G03CB04	Moxestrol
L01FB02	Moxetumomab pasudotox
P02CX03	Moxidectin
J01MA14	Moxifloxacin
S01AE07	Moxifloxacin
C04AX10	Moxisylyt
G04BE06	Moxisylyt
C02AC05	Moxonidin
C02LC05	Moxonidin und Diuretika
M01AX27	Mucopolysaccharidpolyschwefelsäureester
C05BA05	Mucopolysaccharidschwefelsäureester
C05BA55	Mucopolysaccharidschwefelsäureester, Kombinationen
A09AA02	Multienzyme (Lipase, Protease etc.)
A09AC02	Multienzyme und Säure-haltige Zubereitungen
A11AB50	Multivitamine, andere Kombinationen
A11BA01	Multivitamine, rein
A11AA03	Multivitamine und andere Mineralstoffe, inkl. Kombinationen
A11AA02	Multivitamine und Calcium
A11AA01	Multivitamine und Eisen
A11AA04	Multivitamine und Spurenelemente
J07BE01	Mumps, lebend abgeschwächt
J06BB15	Mumps-Immunglobulin
D06AX09	Mupirocin
R01AX06	Mupirocin
L04AA02	Muromonab-CD3
G02AB02	Mutterkorn-Alkaloide
C03CD01	Muzolimin
L03AG03	Mycobacterium phlei
L04AA06	Mycophenolsäure
V04CY16	Myoglobin-Testzone
A05BA12	Myo-Inositol
R02AA10	Myristylbenzalkonium
A01AP01	Myrrhentinktur
A04AD11	Nabilon
M01AX01	Nabumeton
D02AP01	Nachtkerzensamenöl
D10AF05	Nadifloxacin
C07AA12	Nadolol
C07BA12	Nadolol und Thiazide
B01AB06	Nadroparin
H01CA02	Nafarelin
J01CF06	Nafcillin
C05CX02	Naftazon
C04AX21	Naftidrofuryl
D01AE22	Naftifin
V01AA08	Nahrungsmittel
N02AF02	Nalbufin
A06AH05	Naldemedin
V03AX02	Nalfurafin
J01MB02	Nalidixinsäure
N07BB05	Nalmefen
V03AB02	Nalorphin
A06AH03	Naloxegol
A06AH04	Naloxon
V03AB15	Naloxon
N07BB04	Naltrexon
A14AB01	Nandrolon
S01XA11	Nandrolon
R01AA08	Naphazolin
R01AB02	Naphazolin
S01GA01	Naphazolin
S01GA51	Naphazolin, Kombinationen
M01AE18	Naproxcinod
G02CC02	Naproxen
M01AE02	Naproxen
M02AA12	Naproxen
M01AE52	Naproxen und Esomeprazol
M01AE56	Naproxen und Misoprostol
N02CC02	Naratriptan
D03AC50	Narbenbehandlungsmittel, Kombinationen
N01AG01	Narcobarbital
L04AA23	Natalizumab
A01AB10	Natamycin
A07AA03	Natamycin
D01AA02	Natamycin
G01AA02	Natamycin
S01AA10	Natamycin
A10BX03	Nateglinid
B05XA08	Natriumacetat
J04AA02	Natriumaminosalicylat
C05BA02	Natriumapolat
M01CB01	Natriumaurothiomalat
M01CB02	Natriumaurothiosulfat
A16AX11	Natriumbenzoat
A16AX30	Natriumbenzoat und Natriumphenylacetat
B05CB04	Natriumbicarbonat
B05XA02	Natriumbicarbonat
D10BX01	Natriumbituminosulfonat
S01AX07	Natriumborat
V03AG01	Natriumcellulosephosphat
A12CA01	Natriumchlorid
B05CB01	Natriumchlorid
B05XA03	Natriumchlorid
R01AX16	Natriumchlorid
R04AX03	Natriumchlorid
S01XA03	Natriumchlorid, hyperton
R04AX53	Natriumchlorid, Kombinationen
D03AX11	Natriumchlorit
B05CB02	Natriumcitrat
B05XA21	Natriumcitrat
S01XA05	Natriumedetat
B03AB03	Natriumferedetat
A01AA01	Natriumfluorid
A12CD01	Natriumfluorid
A01AA51	Natriumfluorid, Kombinationen
A12CD51	Natriumfluorid, Kombinationen
V03AF06	Natriumfolinat
A02AH01	Natriumhydrogencarbonat
D11AB14	Natriumhydrogencarbonat
A01AB31	Natriumhypochlorit
D08AX07	Natriumhypochlorit
V09CX01	Natriumiodhippurat(123I)
V09CX02	Natriumiodhippurat(131I)
V09FX02	(123I)Natriumiodid
V09FX03	(131I)Natriumiodid
V09FX04	(124I)Natriumiodid
V10XA01	(131I)Natriumiodid
V09CX03	Natriumiodtalamat(125I)
V08AC08	Natriumiopodat
A06AG11	Natriumlaurylsulfoacetat, inkl. Kombinationen
V03AF10	Natriumlevofolinat
A01AA02	Natriummonofluorphosphat
A12CD02	Natriummonofluorphosphat
A12CD52	Natriummonofluorphosphat, Kombinationen
V03AB08	Natriumnitrit
N01AX11	Natriumoxybat
N07XX04	Natriumoxybat
N02CX11	Natriumpangamat
B01AX11	Natriumpentosanpolysulfat
C05BA04	Natriumpentosanpolysulfat
G04BX15	Natriumpentosanpolysulfat
C05BA54	Natriumpentosanpolysulfat, Kombinationen
A01AB19	Natriumperborat
A01AB32	Natriumpercarbonat
H03BC02	Natriumperchlorat
A16AX03	Natriumphenylbutyrat
A06AD17	Natriumphosphat
A06AG01	Natriumphosphat
B05XA09	Natriumphosphat
V03AG05	Natriumphosphat
V10XX01	Natriumphosphat(32P)
A06AB08	Natriumpicosulfat
A06AB58	Natriumpicosulfat, Kombinationen
S01AX10	Natriumpropionat
N02BA04	Natriumsalicylat
R05XA06	Natriumsalicylat, Kombinationen
A12CE01	Natriumselenat
A12CE02	Natriumselenit
P01CB02	Natriumstibogluconat
A06AD13	Natriumsulfat
A12CA02	Natriumsulfat
V09IX06	Natrium(18F)fluorid
A06AD21	Natriumtartrat
D10AX08	Natriumtetraborat
C05BB04	Natriumtetradecylsulfat
V03AE10	Natrium-Zirconiumcyclosilicat
R07AA02	Natürliche Phospholipide*
R07AA05	Natürliche Phospholipide aus Rinderlunge
R07AA04	Natürliche Phospholipide aus Schweinelunge
G02CD08	Naturmoor
L01FX21	Naxitamab
J06BC01	Nebacumab
H05AA01	Nebenschilddrüsenextrakt
C07AB12	Nebivolol
C07FB12	Nebivolol und Amlodipin
C07BB12	Nebivolol und Thiazide
L01FE03	Necitumumab
R01AC07	Nedocromil
R03BC03	Nedocromil
S01GX04	Nedocromil
N06AX06	Nefazodon
N02BG06	Nefopam
L01BB07	Nelarabin
J05AE04	Nelfinavir
R05CB14	Neltenexin
J01MB08	Nemonoxacin
A01AB08	Neomycin
A07AA01	Neomycin
B05CA09	Neomycin
D06AX04	Neomycin
G01AA14	Neomycin
J01GB05	Neomycin
R02AB01	Neomycin
S01AA03	Neomycin
S02AA07	Neomycin
S03AA01	Neomycin
A07AA51	Neomycin, Kombinationen
D06AX54	Neomycin, Kombinationen
G01AA64	Neomycin, Kombinationen
J01GB55	Neomycin, Kombinationen
N07AA01	Neostigmin
S01EB06	Neostigmin
N07AA51	Neostigmin, Kombinationen
S01BC10	Nepafenac
R05DB26	Nepinalon
L01EH02	Neratinib
C01DX19	Nesiritid
L04AC20	Netakimab
S01EX05	Netarsudil
D01AC21	Neticonazol
J01GB07	Netilmicin
S01AA23	Netilmicin
J05AG01	Nevirapin
A05AB01	N-(Hydroxymethyl)nicotinamid
N06AF02	Nialamid
N05CM16	Niaprazin
R01AP03	Niauliöl
R04AP07	Niauliöl
R05CP10	Niauliöl
C08CA04	Nicardipin
C04AE02	Nicergolin
N06DX13	Nicergolin
C10AD01	Niceritrol
V04CL02	Nickel-Testzone
P02DA01	Niclosamid
R05DA13	Nicocodin
A03AC04	Nicofetamid
C10AD03	Nicofuranose
N02AA04	Nicomorphin
C01DX16	Nicorandil
N07BA01	Nicotin
A11HA01	Nicotinamid
V04CN14	Nicotin/Cotinin-Testzone
C04AC01	Nicotinsäure
C10AD02	Nicotinsäure
C04AC51	Nicotinsäure, Kombinationen
C10AD52	Nicotinsäure, Kombinationen
C04AC02	Nicotinylalkohol (Pyridylcarbinol)
C10AD05	Nicotinylalkohol (Pyridylcarbinol)
N06DX17	Nicotinylalkohol (Pyridylcarbinol)
C08CA05	Nifedipin
C08CA55	Nifedipin, Kombinationen
C08GA01	Nifedipin und Diuretika
M02AA24	Nifenazon
N02BB05	Nifenazon
M01AX02	Nifluminsäure
M02AA17	Nifluminsäure
G01AX05	Nifuratel
A07AX03	Nifuroxazid
P01CC01	Nifurtimox
J01XE02	Nifurtoinol
A07AX04	Nifurzid
R07AB02	Nikethamid
R07AB52	Nikethamid, Kombinationen
L01EA03	Nilotinib
L02BB02	Nilutamid
C08CA10	Nilvadipin
M01AX17	Nimesulid
M02AA26	Nimesulid
N05CD15	Nimetazepam
C08CA06	Nimodipin
N06DX18	Nimodipin
P01AB06	Nimorazol
L01AD06	Nimustin
L01EX09	Nintedanib
A02BA05	Niperotidin
L01XK02	Niraparib
P02BX02	Niridazol
J05AE33	Nirmatrelvir und Ritonavir
J06BD08	Nirsevimab
C08CA07	Nisoldipin
P01AX11	Nitazoxanid
A16AX04	Nitisinon
N05CD02	Nitrazepam
N07BB07	Nitrefazol
C08CA08	Nitrendipin
V04BA11	Nitrit-Testzone
B05CA03	Nitrofural
D08AF01	Nitrofural
D09AA03	Nitrofural
P01CC02	Nitrofural
S01AX04	Nitrofural
S02AA02	Nitrofural
J01XE01	Nitrofurantoin
J01XE51	Nitrofurantoin, Kombinationen
C02DD01	Nitroprussid
J01XX07	Nitroxolin
L01FF01	Nivolumab
L01XY03	Nivolumab und Relatlimab
A02BA04	Nizatidin
N06BX10	Nizofenon
G03DB04	Nomegestrol
G03AA14	Nomegestrol und Estradiol
G03FB12	Nomegestrol und Estrogen
N06AX04	Nomifensin
N06CA05	Nomifensin und Psycholeptika
B02BD09	Nonacog alfa
B02BD36	Nonacog beta pegol
B02BD29	Nonacog gamma
M02AB03	Nonivamid
M02AB53	Nonivamid, Kombinationen
G02BB09	Nonoxinol 9
N05BA16	Nordazepam
G03AA13	Norelgestromin und Ethinylestradiol
C01CA03	Norepinephrin
A14AA09	Norethandrolon
G03AC01	Norethisteron
G03DC02	Norethisteron
G03FA01	Norethisteron und Estrogen
G03FB05	Norethisteron und Estrogen
G03FC01	Norethisteron und Estrogen
G03AA05	Norethisteron und Ethinylestradiol
G03AB04	Norethisteron und Ethinylestradiol
G03FA09	Noretynodrel und Estrogen
C01CA05	Norfenefrin
C01CA55	Norfenefrin, Kombinationen
J01MA06	Norfloxacin
S01AE02	Norfloxacin
J01RA14	Norfloxacin und Metronidazol
J01RA13	Norfloxacin und Tinidazol
G03FA13	Norgestimat und Estrogen
G03AA11	Norgestimat und Ethinylestradiol
G03AB09	Norgestimat und Ethinylestradiol
G03FA10	Norgestrel und Estrogen
G03FB01	Norgestrel und Estrogen
G03AA06	Norgestrel und Ethinylestradiol
G03AC07	Norgestrienon
R05DA06	Normethadon
R05DA56	Normethadon, Kombinationen
N06AA10	Nortriptylin
N06CA06	Nortriptylin und Psycholeptika
R05DA07	Noscapin
N06AA20	Noxiptilin
B05CA07	Noxytiolin
V04CO02	N-terminal-pro BNP-Testzone
M09AX25	Nukleotide, inkl. Kombinationen
M09AX07	Nusinersen
A02XH01	Nux vomica
A01AB33	Nystatin
A07AA02	Nystatin
D01AA01	Nystatin
G01AA01	Nystatin
D01AA51	Nystatin, Kombinationen
G01AA51	Nystatin, Kombinationen
D01AA91	Nystatin und Zinkoxid
A05AA04	Obeticholsäure
V03AB13	Obidoxim
J06BC04	Obiltoxaximab
L01FA03	Obinutuzumab
L01XX36	Oblimersen
L04AA36	Ocrelizumab
S01XA22	Ocriplasmin
A01AB24	Octenidin
R02AA21	Octenidin
D08AJ57	Octenidin, Kombinationen
G01AX66	Octenidin, Kombinationen
D02BA02	Octinoxat
B02BD15	Octocog alfa
C01CA18	Octopamin
C01CA68	Octopamin, Kombinationen
H01CB02	Octreotid
A05AX05	Odevixibat
L01FA02	Ofatumumab
L04AA52	Ofatumumab
J01MA01	Ofloxacin
S01AE01	Ofloxacin
S02AA16	Ofloxacin
J01RA09	Ofloxacin und Ornidazol
A06AG06	Öl
A01AA03	Olaflur
N05AH03	Olanzapin
N05AH53	Olanzapin und Samidorphan
L01XK01	Olaparib
L01FX10	Olaratumab
C01AP52	Oleanderglykoside, Kombinationen
J01FA05	Oleandomycin
N02AX07	Oliceridin
C02KP01	Olivenblätter
D02AP02	Olivenöl
C09CA08	Olmesartanmedoxomil
C09DX03	Olmesartanmedoxomil, Amlodipin und Hydrochlorothiazid
C09DB02	Olmesartanmedoxomil und Amlodipin
C09DA08	Olmesartanmedoxomil und Diuretika
C09DA28	Olmesartanmedoxomil und Hydrochlorothiazid
L01EB06	Olmutinib
R03AC19	Olodaterol
R03AL06	Olodaterol und Tiotropiumbromid
R01AC08	Olopatadin
S01GX09	Olopatadin
A07EC03	Olsalazin
S02DC01	Ölsäure-Derivate
L01XX40	Omacetaxinmepesuccinat
J01AA15	Omadacyclin
R03DX05	Omalizumab
J05AP53	Ombitasvir, Paritaprevir und Ritonavir
C10AX06	Omega-3-Fettsäuren inkl. andere Ester und Säuren
A02BC01	Omeprazol
A02BD05	Omeprazol, Amoxicillin und Clarithromycin
A02BD01	Omeprazol, Amoxicillin und Metronidazol
A02BD16	Omeprazol, Amoxicillin und Rifabutin
S01EX06	Omidenepag
D01AC13	Omoconazol
G01AF16	Omoconazol
M09AX09	Onasemnogen abeparvovec
A04AA01	Ondansetron
V07AB04	Ophthalmologische Spüllösungen
V04CN07	Opiat-Testzone
N04BX04	Opicapon
L04AB07	Opinercept
N06AA05	Opipramol
A07DA02	Opium
N02AA02	Opium
R05DA05	Opium-Alkaloide mit Morphin
R05FA02	Opium-Derivate und Expektoranzien
R05FA01	Opium-Derivate und Mukolytika
L01FX16	Oportuzumab monatox
L03AC02	Oprelvekin
C01CA29	Orciprenalin
R03AB03	Orciprenalin
R03CB03	Orciprenalin**
R03AB53	Orciprenalin, Kombinationen
R03CB53	Orciprenalin, Kombinationen
C04BA04	Organextrakt, Kombinationen
M01BX02	Organextrakt, Kombinationen
N06DX20	Organextrakte
M02AX20	Organextrakte, inkl. Kombinationen
C01DA20	Organische Nitrate in Kombination
C01DA70	Organische Nitrate in Kombination mit Psycholeptika
S01XA30	Organpräparate, inkl. Kombinationen
M01AX14	Orgotein
J01XA05	Oritavancin
A08AB01	Orlistat
G03XC04	Ormeloxifen
G01AF06	Ornidazol
J01XD03	Ornidazol
P01AB03	Ornidazol
H01BA05	Ornipressin
A05BA17	Ornithinaspartat
A05BA67	Ornithinaspartat, Kombinationen
A05BA06	Ornithinoxoglurat
M03BC51	Orphenadrin, Kombinationen
N04AB02	Orphenadrin(chlorid)
M03BC01	Orphenadrin(citrat)
G04BP03	Orthosiphonblätter
J05AH02	Oseltamivir
H02CA02	Osilodrostat
L01EB04	Osimertinib
G03XC05	Ospemifen
J02AC06	Oteseconazol
A03AB06	Otiloniumbromid
A03CA04	Otiloniumbromid und Psycholeptika
G02CX08	Ovarialextrakt
A14AB03	Oxaboloncipionat
D11AX09	Oxaceprol
M01AX24	Oxaceprol
J01CF04	Oxacillin
N06AX10	Oxaflozan
L01XA03	Oxaliplatin
M01AB13	Oxametacin
P02BA02	Oxamniquin
A14AA08	Oxandrolon
P02CC02	Oxantel
M01AE12	Oxaprozin
R06AE06	Oxatomid
N05BA04	Oxazepam
N05BA26	Oxazolam
N03AF02	Oxcarbazepin
C01CA08	Oxedrin
S01GA06	Oxedrin
C01CA58	Oxedrin, Kombinationen
S01GA56	Oxedrin, Kombinationen
R05DB09	Oxeladin
C05AD06	Oxetacain
N02CX06	Oxetoron
D08AH03	Oxichinolin
D08AH53	Oxichinolin, Kombinationen
D01AC11	Oxiconazol
G01AF17	Oxiconazol
B02BC02	Oxidierte Zellulose
C01CB04	Oxilofrin
C01CB54	Oxilofrin, Kombinationen
N06BX07	Oxiracetam
N06AX01	Oxitriptan
N06CA04	Oxitriptan und Psycholeptika
R03BB02	Oxitropiumbromid
R05DB07	Oxolamin
J01MB05	Oxolinsäure
R06AD08	Oxomemazin
C07AA02	Oxprenolol
C07FX15	Oxprenolol und andere Antihypertensiva
C07CA02	Oxprenolol und andere Diuretika
C07BA02	Oxprenolol und Thiazide
D04AB03	Oxybuprocain
N01BA06	Oxybuprocain
S01HA02	Oxybuprocain
G04BD04	Oxybutynin
A01AB07	Oxychinolin
G01AC30	Oxychinolin
R02AA14	Oxychinolin
A01AB57	Oxychinolin, Kombinationen
M01CA03	Oxycinchophen
N02AA05	Oxycodon
N02AJ18	Oxycodon und Acetylsalicylsäure
N02AJ19	Oxycodon und Ibuprofen
N02AA55	Oxycodon und Naloxon
N02AA56	Oxycodon und Naltrexon
N02AJ17	Oxycodon und Paracetamol
C01DX03	Oxyfedrin
C01DX53	Oxyfedrin, Kombinationen
D11AX27	Oxymetazolin
R01AA05	Oxymetazolin
R01AB07	Oxymetazolin
S01GA04	Oxymetazolin
A14AA05	Oxymetholon
N02AA11	Oxymorphon
N05AE01	Oxypertin
M01AA03	Oxyphenbutazon
M02AA04	Oxyphenbutazon
S01BC02	Oxyphenbutazon
M01AA53	Oxyphenbutazon, Kombinationen
M02AA54	Oxyphenbutazon, Kombinationen
M01BA05	Oxyphenbutazon und Corticosteroide
A03AA01	Oxyphencyclimin
A03CA03	Oxyphencyclimin und Psycholeptika
A06AB01	Oxyphenisatin
A03AB03	Oxyphenonium
A03AB53	Oxyphenonium, Kombinationen
A01AB25	Oxytetracyclin
D06AA03	Oxytetracyclin
G01AA07	Oxytetracyclin
J01AA06	Oxytetracyclin
S01AA04	Oxytetracyclin
J01AA56	Oxytetracyclin, Kombinationen
R05GB03	Oxytetracyclin, Kombinationen
H01BB02	Oxytocin
L04AA38	Ozanimod
D06AX14	Ozenoxacin
L01CD01	Paclitaxel
L01CD51	Paclitaxel und Encequidar
L01CD03	Paclitaxelpoliglumex
L01EJ03	Pacritinib
L01XD07	Padeliporfin
L01EF01	Palbociclib
V03AF08	Palifermin
N05AX13	Paliperidon
J06BD01	Palivizumab
A04AA05	Palonosetron
A04AA55	Palonosetron, Kombinationen
M09AX11	Palovaroten
M05BA03	Pamidronsäure
L01XK06	Pamiparib
M03AC01	Pancuronium
J01DH55	Panipenem und Betamipron
L01FE02	Panitumumab
V04CK02	Pankreozymin (Cholecystokinin)
L01XH03	Panobinostat
A11HA32	Pantethin
D11AC15	Panthenol
A02BC02	Pantoprazol
A02BD11	Pantoprazol, Amoxicillin, Clarithromycin und Metronidazol
A02BD04	Pantoprazol, Amoxicillin und Clarithromycin
S01XA34	Pantothensäure
N02AA10	Papaveretum
A03AD01	Papaverin
C04AX38	Papaverin
G04BE02	Papaverin
C04BA02	Papaverin, Kombinationen
G04BE52	Papaverin, Kombinationen
N02BE01	Paracetamol
N02CX63	Paracetamol, Kombinationen
R05XA01	Paracetamol, Kombinationen
N02BE51	Paracetamol, Kombinationen exkl. Psycholeptika
N02BE61	Paracetamol, Kombinationen mit Coffein
N02BE71	Paracetamol, Kombinationen mit Psycholeptika
D02AC54	Paraffin, Kombinationen
D11AB58	Paraffin, Kombinationen
A01AB84	Paraformaldehyd, Kombinationen
R02AA72	Paraformaldehyd, Kombinationen
N05CC05	Paraldehyd
N03AC01	Paramethadion
H02AB05	Paramethason
S01EB10	Paraoxon
H05AA03	Parathyroid Hormon
M01AH04	Parecoxib
C02KC01	Pargylin
C02LL01	Pargylin und Diuretika
H05BX02	Paricalcitol
B01AB07	Parnaparin
A07AA06	Paromomycin
N06AB05	Paroxetin
L01EM05	Parsaclisib
H01CB05	Pasireotid
N05CP05	Passionsblumenkraut
V04CX09	Patentblau V
V03AE09	Patiromercalcium
N07XX12	Patisiran
L01EX03	Pazopanib
J01MA18	Pazufloxacin
D01AA04	Pecilocin
L04AA49	Peficitinib
J01MA03	Pefloxacin
L03AX04	Pegademase
S01LA03	Pegaptanib
L01XX24	Pegaspargase
L04AA54	Pegcetacoplan
L03AA13	Pegfilgrastim
B03XA04	Peginesatid
L03AB16	Peginterferon alfacon-2
L03AB11	Peginterferon alfa-2a
L03AB61	Peginterferon alfa-2a, Kombinationen
L03AB10	Peginterferon alfa-2b
L03AB60	Peginterferon alfa-2b, Kombinationen
L03AB13	Peginterferon beta-1a
M04AX02	Pegloticase
L03AA17	Pegteograstim
A16AB20	Pegunigalsidase alfa
A16AB19	Pegvaliase
H01AX01	Pegvisomant
A07BC01	Pektin
A07BC51	Pektin, Kombinationen
R05CP05	Pelargoniumwurzel
L01FF02	Pembrolizumab
L01BA04	Pemetrexed
L01EN02	Pemigatinib
N06BA05	Pemolin
J01CE06	Penamecillin
C07AA23	Penbutolol
C07CA23	Penbutolol und andere Diuretika
C07CA51	Penbutolol und Furosemid
C07CA52	Penbutolol und Piretanid
D06BB06	Penciclovir
J05AB13	Penciclovir
N05AG03	Penfluridol
C01AA10	Pengitoxin
M01CC01	Penicillamin
J01RA01	Penicilline, Kombination mit anderen Antibiotika
J01AA10	Penimepicyclin
A06AD14	Pentaerythrityl
C01DA05	Pentaerythrityltetranitrat
C01DA55	Pentaerythrityltetranitrat, Kombinationen
V04CG04	Pentagastrin
P01CX01	Pentamidindiisetionat
G01AA11	Pentamycin
N02AD01	Pentazocin
R07AB03	Pentetrazol
R07AB53	Pentetrazol, Kombinationen
V03AB47	Pentetsäure
A03AB04	Penthienat
C04AD01	Pentifyllin
N06DX16	Pentifyllin
N06DX66	Pentifyllin, Kombinationen
S01XA87	Pentifyllin, Kombinationen
N05CA01	Pentobarbital
L01XX08	Pentostatin
C04AD03	Pentoxifyllin
R05DB05	Pentoxyverin
R05DB55	Pentoxyverin, Kombinationen
A09AA03	Pepsin
A09AC01	Pepsin- und Säure-haltige Zubereitungen
J05AH03	Peramivir
N03AX22	Perampanel
N05AB10	Perazin
V08DA03	Perflenapent
V08CX01	Perflubron
V08DA06	Perflubutan, Phospholipid-Mikrosphären
V08DA01	Perflutren, Humanalbumin-Mikrosphären
V08DA04	Perflutren, Phospholipid-Mikrosphären
N04BC02	Pergolid
C08EX02	Perhexilin
N05AC01	Periciazin
C09AA04	Perindopril
C09BX01	Perindopril, Amlodipin und Indapamid
C09BX04	Perindopril, Bisoprolol und Amlodipin
C09BB04	Perindopril und Amlodipin
C09BX02	Perindopril und Bisoprolol
C09BA04	Perindopril und Diuretika
C09BA54	Perindopril und Indapamid
P03AC04	Permethrin
P03AC54	Permethrin, Kombinationen
N05AB03	Perphenazin
J07AJ02	Pertussis, gereinigtes Antigen
J07AJ52	Pertussis, gereinigtes Antigen, Kombinationen mit Toxoiden
J07AJ01	Pertussis, inaktiviert, ganze Zelle
J07AJ51	Pertussis, inaktiviert, ganze Zelle, Kombinationen mit Toxoiden
J06BB13	Pertussis-Immunglobulin
L01FD02	Pertuzumab
L01XY02	Pertuzumab und Trastuzumab
D03AX71	Perubalsam, Kombinationen
C01AX02	Peruvosid
J07AK01	Pest, inaktiviert, ganze Zelle
N02CH01	Pestwurz
N02CP01	Pestwurzwurzel
N02AB02	Pethidin
N02AB52	Pethidin, Kombinationen exkl. Psycholeptika
N02AB72	Pethidin, Kombinationen mit Psycholeptika
N02AG03	Pethidin mit Spasmolytika
L01EX15	Pexidartinib
A03AP01	Pfefferminzblätter
A05AP05	Pfefferminzöl
R04AP06	Pfefferminzöl
B02BP50	Pflanzliche Antihämorrhagika, Kombinationen
R05FP30	Pflanzliche Antitussiva und Expektoranzien, Kombinationen
R05XC02	Pflanzliche Kombinationen mit anderen Mitteln
P01AX04	Phanquinon
N03AX07	Phenacemid
N02BE03	Phenacetin
R05XA12	Phenacetin, Kombinationen
N02BE53	Phenacetin, Kombinationen exkl. Psycholeptika
N02BE73	Phenacetin, Kombinationen mit Psycholeptika
A03AA31	Phenamazid
N02AD02	Phenazocin
N02BB01	Phenazon
S02DA03	Phenazon
R05XA08	Phenazon, Kombinationen
N02BB51	Phenazon, Kombinationen exkl. Psycholeptika
N02BB71	Phenazon, Kombinationen mit Psycholeptika
N02BB06	Phenazonsalicylat
N02BB56	Phenazonsalicylat, Kombinationen exkl. Psycholeptika
N02BB76	Phenazonsalicylat, Kombinationen mit Psycholeptika
G04BX06	Phenazopyridin
A08AA16	Phendimetrazin
N06AF03	Phenelzin
J01CE05	Pheneticillin
N03AX13	Pheneturid
A10BA01	Phenformin
A10BD01	Phenformin und Sulfonylharnstoffe
N04AA09	Phenglutarimid
N06BX22	Phenibut
R06AX04	Phenindamin
B01AA02	Phenindion
D04AA16	Pheniramin
R06AB05	Pheniramin
N03AA02	Phenobarbital
N05CA24	Phenobarbital
C05BB05	Phenol
D08AE03	Phenol
N01BX03	Phenol
R02AA19	Phenol
D08AE53	Phenol, Kombinationen
A06AB04	Phenolphthalein
V04CH03	Phenolsulfonphthalein
N01AH04	Phenoperidin
P03AC03	Phenothrin
P03AC53	Phenothrin, Kombinationen
C04AX02	Phenoxybenzamin
G04BD20	Phenoxybenzamin
J01CE02	Phenoxymethylpenicillin
J01CE52	Phenoxymethylpenicillin, Kombinationen
J01CE10	Phenoxymethylpenicillin-Benzathin
M03BA01	Phenprobamat
M03BA51	Phenprobamat, Kombinationen exkl. Psycholeptika
M03BA71	Phenprobamat, Kombinationen mit Psycholeptika
B01AA04	Phenprocoumon
N03AD02	Phensuximid
A08AA01	Phentermin
A08AA51	Phentermin und Topiramat
C04AB01	Phentolamin
V03AB36	Phentolamin
M01AA01	Phenylbutazon
M02AA01	Phenylbutazon
M01AA51	Phenylbutazon, Kombinationen
R05XA10	Phenylbutazon, Kombinationen
M01BA01	Phenylbutazon und Corticosteroide
V04CN10	Phenylcyclohexylpiperidin-Testzone
C01CA06	Phenylephrin
R01AA04	Phenylephrin
R01AB01	Phenylephrin
R01BA03	Phenylephrin
S01FB01	Phenylephrin
S01GA05	Phenylephrin
R01BA53	Phenylephrin, Kombinationen
S01GA55	Phenylephrin, Kombinationen
S01FB51	Phenylephrin und Ketorolac
D08AK02	Phenylmercuriborat
R02AA25	Phenylmercuriborat
D08AK52	Phenylmercuriborat, Kombinationen
D02AA02	Phenylmethylpolysiloxan
A08AA13	Phenylpropanolamin
R01BA01	Phenylpropanolamin
A08AA63	Phenylpropanolamin, Kombinationen
R01BA51	Phenylpropanolamin, Kombinationen
D08AK10	Phenylquecksilber(II)-acetat
D08AK60	Phenylquecksilber(II)-acetat, Kombinationen
D09AA04	Phenylquecksilbernitrat
G04BX12	Phenylsalicylat
N03AB02	Phenytoin
N03AB52	Phenytoin, Kombinationen
D03AX31	Phloroglucin
A03AX12	Phloroglucinol
R05DA08	Pholcodin
C01CA32	Pholedrin
S01GA11	Pholedrin
A05BP02	Phospholipide
C10AX21	Phospholipide
A05BA10	Phospholipide*
C10BE11	Phospholipide, Kombinationen
V04BA05	pH-Testzone
A07AB02	Phthalylsulfathiazol
B05BB11	Physiologische Kochsalzlösung
V07AB02	Physiologische Kochsalzlösung
S01EB05	Physostigmin
V03AB19	Physostigmin
B02BA01	Phytomenadion
G04CP01	Phytosterol
S01AX16	Picloxydin
C02LG03	Picodralazin und Diuretika
C02LG73	Picodralazin und Diuretika, Kombinationen mit Psycholeptika
B01AC03	Picotamid
L03AX05	Pidotimod
