code	dignität	name	histologie	group
9126/6	6		9126	06
9126/9	9		9126	06
9132/0	0	Intramuskuläres Hämangiom	9132	06
9132/1	1		9132	06
9132/2	2		9132	06
9132/3	3		9132	06
9132/6	6		9132	06
9132/9	9		9132	06
9133/0	0		9133	06
9133/1	1	Epitheloides Hämangioendotheliom o.n.A	9133	06
9133/2	2		9133	06
9133/3	3	Epitheloides malignes Hämangioendotheliom	9133	06
9133/6	6		9133	06
9133/9	9		9133	06
9134/0	0		9134	06
9134/1	1		9134	06
9134/2	2		9134	06
9134/3	3		9134	06
9134/6	6		9134	06
9134/9	9		9134	06
9135/0	0		9135	06
9135/1	1	Endovaskuläres papilläres Angioendotheliom	9135	06
9135/2	2		9135	06
9135/3	3		9135	06
9135/6	6		9135	06
9135/9	9		9135	06
9136/0	0		9136	06
9136/1	1	Spindelzelliges Hämangioendotheliom	9136	06
9136/2	2		9136	06
9136/3	3		9136	06
9136/6	6		9136	06
9136/9	9		9136	06
9137/0	0		9137	06
9137/3	3		9137	06
9137/6	6		9137	06
9138/1	1		9138	06
9140/0	0		9140	15
9140/1	1		9140	15
9140/2	2		9140	15
9140/3	3	Kaposi-Sarkom	9140	15
9140/6	6		9140	15
9140/9	9		9140	15
9141/0	0	Angiokeratom	9141	06
9141/1	1		9141	06
9141/2	2		9141	06
9141/3	3		9141	06
9141/6	6		9141	06
9141/9	9		9141	06
9142/0	0	Verruköses keratotisches Hämangiom	9142	06
9142/1	1		9142	06
9142/2	2		9142	06
9142/3	3		9142	06
9142/6	6		9142	06
9142/9	9		9142	06
9150/0	0	Benignes Hämangioperizytom	9150	06
9150/1	1	Hämangioperizytom o.n.A.	9150	06
9150/2	2	Malignes  Hämangioperizytom, in-situ	9150	06
9150/3	3	Malignes Hämangioperizytom	9150	06
9150/6	6		9150	06
9150/9	9		9150	06
9160/0	0	Angiofibrom o.n.A.	9160	06
9160/1	1		9160	06
9160/2	2		9160	06
9160/3	3		9160	06
9160/6	6		9160	06
9160/9	9		9160	06
9161/0	0	Erworbenes büscheliges Hämangiom	9161	06
9161/1	1	Hämangioblastom	9161	06
9161/2	2		9161	06
9161/3	3	Hämangioblastom, bösartig	9161	06
9161/6	6		9161	06
9161/9	9		9161	06
9162/0	0		9162	06
9162/1	1		9162	06
9162/2	2		9162	06
9162/3	3		9162	06
9162/6	6		9162	06
9162/9	9		9162	06
9170/0	0	Lymphangiom o.n.A.	9170	06
9173/1	1		9173	06
9100/9	9		9100	16
9101/0	0		9101	16
9101/1	1		9101	16
9101/2	2		9101	16
9101/3	3	Chorionkarzinom in Kombination mit sonstigen Keimzellelementen	9101	16
9101/6	6		9101	16
9101/9	9		9101	16
9102/0	0		9102	16
9102/1	1		9102	16
9102/2	2		9102	16
9102/3	3	Trophoblastisches malignes Teratom	9102	16
9102/6	6		9102	16
9102/9	9		9102	16
9103/0	0	Partielle Blasenmole C58.9	9103	16
9103/1	1		9103	16
9104/1	1	Trophoblastischer Plazentatumor C58.9	9104	16
9104/2	2		9104	16
9104/3	3	Trophoblastischer Plazentatumor, bösartig	9104	16
9104/6	6		9104	16
9104/9	9		9104	16
9105/0	0		9105	16
9105/1	1		9105	16
9105/2	2		9105	16
9105/3	3	Epitheloider Trophoblasttumor	9105	16
9105/6	6		9105	16
9105/9	9		9105	16
9110/0	0	Benignes Mesonephrom	9110	16
9110/1	1	Mesonephrischer Tumor o.n.A.	9110	16
9110/2	2		9110	16
9110/3	3	Malignes Mesonephrom	9110	16
9110/6	6		9110	16
9110/9	9		9110	16
9111/0	0		9111	16
9111/1	1		9111	16
9111/2	2		9111	16
9111/3	3		9111	16
9111/6	6		9111	16
9111/9	9		9111	16
9120/0	0	Hämangiom o.n.A.	9120	06
9120/1	1		9120	06
9120/2	2		9120	06
9120/3	3	Hämangiosarkom	9120	06
9120/6	6		9120	06
9120/9	9		9120	06
9121/0	0	Kavernöses Hämangiom	9121	06
9121/1	1		9121	06
9121/2	2		9121	06
9121/3	3		9121	06
9121/6	6		9121	06
9121/9	9		9121	06
9122/0	0	Venöses Hämangiom	9122	06
9122/1	1		9122	06
9122/2	2		9122	06
9122/3	3		9122	06
9122/6	6		9122	06
9122/9	9		9122	06
9123/0	0	Haemangioma racemosum	9123	06
9123/1	1		9123	06
9123/2	2		9123	06
9123/3	3		9123	06
9123/6	6		9123	06
9123/9	9		9123	06
9124/0	0		9124	06
9124/1	1		9124	06
9124/2	2		9124	06
9124/3	3	Kupffer-Zell-Sarkom C22.0	9124	06
9124/6	6		9124	06
9124/9	9		9124	06
9125/0	0	Epitheloides Hämangiom	9125	06
9125/1	1		9125	06
9125/2	2		9125	06
9125/3	3	Epitheloides Hämangion, bösartig	9125	06
9125/6	6		9125	06
9125/9	9		9125	06
9130/0	0	Benignes Hämangioepitheliom	9130	06
9130/1	1	Hämangioendotheliom o.n.A.	9130	06
9130/2	2	Malignes Hämangioendotheliom, in-situ	9130	06
9130/3	3	Malignes Hämangioendotheliom	9130	06
9130/6	6		9130	06
9130/9	9		9130	06
9131/0	0	Kapilläres Hämangiom	9131	06
9131/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9131	06
9131/2	2		9131	06
9131/3	3	Kapilläres Hämangiom, bösartig	9131	06
9131/6	6		9131	06
9131/9	9		9131	06
9065/6	6		9065	16
9065/9	9		9065	16
9070/0	0		9070	16
9070/1	1		9070	16
9070/2	2		9070	16
9070/3	3	Embryonalkarzinom o.n.A.	9070	16
9070/6	6		9070	16
9070/9	9		9070	16
9071/0	0		9071	16
9071/1	1		9071	16
9071/2	2		9071	16
9071/3	3	Dottersacktumor	9071	16
9071/6	6		9071	16
9071/9	9		9071	16
9072/0	0		9072	16
9072/1	1		9072	16
9072/2	2		9072	16
9072/3	3	Polyembryom	9072	16
9072/6	6		9072	16
9072/9	9		9072	16
9073/0	0		9073	16
9073/1	1	Gonadoblastom	9073	16
9073/2	2		9073	16
9073/3	3		9073	16
9073/6	6		9073	16
9073/9	9		9073	16
9080/0	0	Benignes Teratom	9080	16
9080/1	1	Teratom o.n.A.	9080	16
9080/2	2		9080	16
9080/3	3	Malignes Teratom o.n.A.	9080	16
9080/6	6		9080	16
9080/9	9		9080	16
9081/0	0		9081	16
9081/1	1		9081	16
9081/2	2		9081	16
9081/3	3	Teratokarzinom	9081	16
9081/6	6		9081	16
9081/9	9		9081	16
9082/0	0		9082	16
9082/1	1		9082	16
9082/2	2		9082	16
9082/3	3	Undifferenziertes malignes Teratom	9082	16
9082/6	6		9082	16
9082/9	9		9082	16
9083/0	0		9083	16
9083/1	1		9083	16
9083/2	2		9083	16
9083/3	3	Malignes Teratom vom intermediären Typ	9083	16
9083/6	6		9083	16
9083/9	9		9083	16
9084/0	0	Dermoidzyste o.n.A.	9084	16
9084/1	1		9084	16
9084/2	2		9084	16
9084/3	3	Teratom mit maligner Transformation	9084	16
9084/6	6		9084	16
9084/9	9		9084	16
9085/0	0		9085	16
9085/1	1		9085	16
9085/2	2		9085	16
9085/3	3	Germinaler Mischtumor	9085	16
9085/6	6		9085	16
9085/9	9		9085	16
9086/3	3		9086	16
9086/6	6		9086	16
9090/0	0	Struma ovarii o.n.A. C56.9	9090	16
9090/1	1		9090	16
9090/2	2		9090	16
9090/3	3	Maligne Struma ovarii C56.9	9090	16
9090/6	6		9090	16
9090/9	9		9090	16
9091/0	0		9091	16
9091/1	1	Struma-Karzinoid C56.9	9091	16
9091/2	2		9091	16
9091/3	3	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9091	16
9091/6	6		9091	16
9091/9	9		9091	16
9100/0	0	Blasenmole o.n.A. C58.9	9100	16
9100/1	1	Invasive Blasenmole C58.9	9100	16
9100/2	2		9100	16
9100/3	3	Chorionkarzinom o.n.A.	9100	16
9100/6	6		9100	16
9103/2	2		9103	16
9103/3	3		9103	16
9103/6	6		9103	16
9103/9	9		9103	16
9104/0	0		9104	16
9055/9	9		9055	07
9056/0	0		9056	07
9056/1	1		9056	07
9056/2	2		9056	07
9056/3	3		9056	07
9056/6	6		9056	07
9056/9	9		9056	07
9057/0	0		9057	07
9057/1	1		9057	07
9057/2	2		9057	07
9057/3	3		9057	07
9057/6	6		9057	07
9057/9	9		9057	07
9060/0	0		9060	16
9060/1	1		9060	16
9045/1	1		9045	06
9045/2	2		9045	06
9045/3	3		9045	06
9045/6	6		9045	06
9045/9	9		9045	06
9050/0	0	Benignes Mesotheliom o.n.A.	9050	07
9050/1	1	Diffuses malignes Mesotheliom, unsicherer Charakter	9050	07
9050/2	2	Diffuses malignes Mesotheliom, in-situ	9050	07
9050/3	3	Diffuses malignes Mesotheliom	9050	07
9050/6	6		9050	07
9050/9	9		9050	07
9051/0	0	Fibröses benignes Mesotheliom	9051	07
9051/1	1		9051	07
9051/2	2		9051	07
9051/3	3	Fibröses malignes Mesotheliom	9051	07
9051/6	6		9051	07
9051/9	9		9051	07
9052/0	0	Epitheloides benignes Mesotheliom	9052	07
9052/1	1		9052	07
9052/2	2		9052	07
9052/3	3	Epitheloides malignes Mesotheliom	9052	07
9052/6	6		9052	07
9052/9	9		9052	07
9053/0	0		9053	07
9053/1	1		9053	07
9053/2	2		9053	07
9053/3	3	Biphasisches malignes Mesotheliom	9053	07
9053/6	6		9053	07
9053/9	9		9053	07
9054/0	0	Adenomatoid-Tumor o.n.A.	9054	07
9054/1	1		9054	07
9054/2	2	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	9054	07
9054/3	3		9054	07
9054/6	6		9054	07
9054/9	9		9054	07
9055/2	2		9055	07
9055/3	3		9055	07
9055/6	6		9055	07
9060/2	2		9060	16
9060/3	3	Dysgerminom	9060	16
9060/6	6		9060	16
9060/9	9		9060	16
9061/0	0		9061	16
9061/1	1		9061	16
9061/2	2	Seminom o.n.A., in-situ	9061	16
9061/3	3	Seminom o.n.A. C62.-	9061	16
9061/6	6		9061	16
9061/9	9		9061	16
9062/0	0		9062	16
9062/1	1		9062	16
9062/2	2		9062	16
9062/3	3	Anaplastisches Seminom C62.-	9062	16
9062/6	6		9062	16
9062/9	9		9062	16
9063/0	0		9063	16
9063/1	1		9063	16
9063/2	2		9063	16
9063/3	3	Spermatozytisches Seminom C62.-	9063	16
9063/6	6		9063	16
9063/9	9		9063	16
9064/0	0		9064	16
9064/1	1		9064	16
9064/2	2	Maligne intratubuläre Keimzellen C62.-	9064	16
9064/3	3	Germinom	9064	16
9064/6	6		9064	16
9064/9	9		9064	16
9065/0	0		9065	16
9065/1	1		9065	16
9065/2	2		9065	16
9065/3	3	Nichtseminomatöser Keimzelltumor C62.-	9065	16
8991/2	2		8991	06
8991/3	3	Embryonales Sarkom	8991	06
8991/6	6		8991	06
8991/9	9		8991	06
8992/0	0		8992	06
9011/1	1		9011	16
9011/2	2		9011	16
9011/3	3		9011	16
9011/6	6		9011	16
9011/9	9		9011	16
9012/0	0	Perikanalikuläres Fibroadenom C50.-	9012	16
9012/1	1		9012	16
9012/2	2		9012	16
9012/3	3		9012	16
9012/6	6		9012	16
9012/9	9		9012	16
9013/0	0	Adenofibrom o.n.A.	9013	16
9013/1	1	Adenofibrom o.n.A., unsicherer Charakter	9013	16
9013/2	2		9013	16
9013/3	3	Adenofibrom o.n.A., bösartig	9013	16
9013/6	6		9013	16
9013/9	9		9013	16
9014/0	0	Seröses Adenofibrom o.n.A.	9014	16
9014/1	1	Seröses Adenofibrom mit Borderline-Malignität	9014	16
9014/2	2		9014	16
9014/3	3	Seröses Adenokarzinofibrom	9014	16
9014/6	6		9014	16
9014/9	9		9014	16
9015/0	0	Muzinöses Adenofibrom o.n.A.	9015	16
9015/1	1	Muzinöses Adenofibrom mit Borderline-Malignität	9015	16
9015/2	2		9015	16
9015/3	3	Muzinöses Adenokarzinofibrom	9015	16
9015/6	6		9015	16
9015/9	9		9015	16
9016/0	0	Riesenfibroadenom C50.-	9016	16
9016/1	1		9016	16
9016/2	2		9016	16
9016/3	3		9016	16
9016/6	6		9016	16
9016/9	9		9016	16
9020/0	0	Benigner Phylloides-Tumor C50.-	9020	16
9020/1	1	Phylloides-Tumor mit Borderline-Malignität C50.-	9020	16
9020/2	2		9020	16
9020/3	3	Maligner Phylloides-Tumor C50.-	9020	16
9020/6	6		9020	16
9020/9	9		9020	16
9030/0	0	Juveniles Fibroadenom C50.-	9030	16
9030/1	1		9030	16
9030/2	2		9030	16
9030/3	3		9030	16
9030/6	6		9030	16
9030/9	9		9030	16
9040/0	0	Benignes Synovialom	9040	06
9040/1	1		9040	06
9040/2	2		9040	06
9040/3	3	Synovialsarkom o.n.A.	9040	06
9040/6	6		9040	06
9040/9	9		9040	06
9041/0	0		9041	06
9041/1	1		9041	06
9041/2	2		9041	06
9041/3	3	Spindelzelliges Synovialsarkom	9041	06
9041/6	6		9041	06
9041/9	9		9041	06
9042/0	0		9042	06
9042/1	1		9042	06
9042/2	2		9042	06
9042/3	3	Epitheliales Synovialsarkom	9042	06
9042/6	6		9042	06
9042/9	9		9042	06
9043/0	0		9043	06
9043/1	1		9043	06
9043/2	2		9043	06
9043/3	3	Biphasisches Synovialsarkom	9043	06
9043/6	6		9043	06
9043/9	9		9043	06
9044/0	0		9044	06
9044/1	1		9044	06
9044/2	2		9044	06
9044/3	3	Klarzellsarkom o.n.A.   Exkl. Niere  8964/3	9044	06
9044/6	6		9044	06
9044/9	9		9044	06
9045/0	0		9045	06
9055/0	0	Multizystisches benignes Mesotheliom	9055	07
9055/1	1	Zystisches Mesotheliom o.n.A C48.-	9055	07
8972/9	9		8972	16
8966/0	0	Interstitialzellentumor des Nierenmarks C64.9	8966	16
8966/1	1		8966	16
8966/2	2		8966	16
8966/3	3		8966	16
8966/6	6		8966	16
8966/9	9		8966	16
8967/0	0	Ossifizierender Nierentumor C64.9	8967	16
8967/1	1		8967	16
8967/2	2		8967	16
8967/3	3		8967	16
8967/6	6		8967	16
8967/9	9		8967	16
8970/0	0		8970	16
8971/3	3	Pankreatoblastom C25.-	8971	16
8971/6	6		8971	16
8971/9	9		8971	16
8972/0	0		8972	16
8972/1	1		8972	16
8972/2	2		8972	16
8972/3	3	Lungenblastom C34.-	8972	16
8972/6	6		8972	16
8973/0	0		8973	16
8973/1	1		8973	16
8973/2	2		8973	16
8973/3	3	Pleuropulmonales Blastom	8973	16
8973/6	6		8973	16
8973/9	9		8973	16
8974/0	0		8974	16
8974/1	1	Sialoblastom	8974	16
8974/2	2		8974	16
8974/3	3		8974	16
8974/6	6		8974	16
8974/9	9		8974	16
8975/0	0		8975	06
8975/1	1		8975	06
8975/2	2		8975	06
8975/3	3		8975	06
8975/6	6		8975	06
8975/9	9		8975	06
8980/0	0		8980	16
8980/1	1		8980	16
8980/2	2		8980	16
8980/3	3	Karzinosarkom o.n.A.	8980	16
8980/6	6		8980	16
8980/9	9		8980	16
8981/0	0		8981	16
8981/1	1		8981	16
8981/2	2		8981	16
8981/3	3	Embryonales Karzinosarkom	8981	16
8981/6	6		8981	16
8981/9	9		8981	16
8982/0	0	Benignes Myoepitheliom	8982	16
8982/1	1	Malignes Myoepitheliom, unsicherer Charakter	8982	16
8982/2	2		8982	16
8982/3	3	Malignes Myoepitheliom	8982	16
8982/6	6		8982	16
8982/9	9		8982	16
8983/0	0	Adenomyoepitheliom C50.-	8983	16
8983/1	1	Adenomyoepitheliom, unsicherer Charakter	8983	16
8983/2	2		8983	16
8983/3	3	Adenomyoepitheliom, bösartig	8983	16
8983/6	6		8983	16
8983/9	9		8983	16
8990/0	0	Benignes Mesenchymom	8990	06
8990/1	1	Mesenchymom o.n.A.	8990	06
8990/2	2		8990	06
8990/3	3	Malignes Mesenchymom	8990	06
8990/6	6		8990	06
8990/9	9		8990	06
8991/0	0		8991	06
8991/1	1		8991	06
9000/0	0	Brenner-Tumor o.n.A. C56.9	9000	16
9000/1	1	Brenner-Tumor mit Borderline-Malignität C56.9	9000	16
9000/2	2	Maligner Brenner-Tumor, in-situ	9000	16
9000/3	3	Maligner Brenner-Tumor C56.9	9000	16
9000/6	6		9000	16
9000/9	9		9000	16
9010/0	0	Fibroadenom o.n.A. C50.-	9010	16
9010/1	1		9010	16
9010/2	2		9010	16
9010/3	3		9010	16
9010/6	6		9010	16
9010/9	9		9010	16
9011/0	0	Intrakanalikuläres Fibroadenom C50.-	9011	16
8934/3	3	Karzinofibrom	8934	16
8934/6	6		8934	16
8934/9	9		8934	16
8935/0	0	Benigner Stromatumor	8935	16
8935/1	1	Stromatumor o.n.A.	8935	16
8935/2	2		8935	16
8935/3	3	Stromasarkom o.n.A.	8935	16
8935/6	6		8935	16
8935/9	9		8935	16
8936/0	0	Benigner gastrointestinaler Stromatumor	8936	16
8936/1	1	Gastrointestinaler Stromatumor o.n.A.	8936	16
8936/2	2	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8936	16
8936/3	3	Gastrointestinales Stromasarkom	8936	16
8936/6	6		8936	16
8936/9	9		8936	16
8940/0	0	Pleomorphes Adenom	8940	03
8940/9	9		8940	03
8941/0	0		8941	03
8941/1	1		8941	03
8941/2	2	Karzinom in pleomorphem Adenom, in-situ	8941	03
8941/3	3	Karzinom in pleomorphem Adenom C07.-C08.-	8941	03
8941/6	6		8941	03
8941/9	9		8941	03
8950/0	0		8950	16
8950/1	1		8950	16
8950/2	2		8950	16
8950/3	3	Maligner Müller-Mischtumor C54.-	8950	16
8950/6	6		8950	16
8950/9	9		8950	16
8951/0	0		8951	16
8951/1	1		8951	16
8951/2	2		8951	16
8951/3	3	Maligner mesodermaler Mischtumor	8951	16
8951/6	6		8951	16
8951/9	9		8951	16
8959/0	0	Benignes zystisches Nephrom C64.9	8959	16
8959/1	1	Zystisches partiell differenziertes Nephroblastom C64.9	8959	16
8959/2	2		8959	16
8959/3	3	Malignes zystisches Nephrom C64.9	8959	16
8959/6	6		8959	16
8959/9	9		8959	16
8960/0	0		8960	16
8960/1	1	Mesoblastisches Nephrom	8960	16
8960/2	2		8960	16
8960/3	3	Nephroblastom o.n.A. C64.9	8960	16
8960/6	6		8960	16
8960/9	9		8960	16
8961/0	0		8961	16
8961/1	1		8961	16
8961/2	2		8961	16
8961/3	3		8961	16
8961/6	6		8961	16
8961/9	9		8961	16
8962/0	0		8962	16
8962/1	1		8962	16
8962/2	2		8962	16
8962/3	3		8962	16
8962/6	6		8962	16
8962/9	9		8962	16
8963/0	0		8963	16
8963/1	1		8963	16
8963/2	2		8963	16
8963/3	3	Maligner Rhabdoidtumor	8963	16
8963/6	6		8963	16
8963/9	9		8963	16
8964/0	0		8964	16
8964/1	1		8964	16
8964/2	2		8964	16
8964/3	3	Klarzelliges Nierensarkom C64.9	8964	16
8964/6	6		8964	16
8964/9	9		8964	16
8965/0	0	Nephrogenes Adenofibrom C64.9	8965	16
8965/1	1		8965	16
8965/2	2		8965	16
8965/3	3		8965	16
8965/6	6		8965	16
8965/9	9		8965	16
8970/1	1		8970	16
8970/2	2		8970	16
8970/3	3	Hepatoblastom C22.0	8970	16
8970/6	6		8970	16
8970/9	9		8970	16
8971/0	0		8971	16
8971/1	1		8971	16
8971/2	2		8971	16
8898/3	3		8898	06
8898/6	6		8898	06
8898/9	9		8898	06
8900/0	0	Rhabdomyom o.n.A.	8900	06
8900/1	1		8900	06
8902/6	6		8902	06
8902/9	9		8902	06
8903/0	0	Fetales Rhabdomyom	8903	06
8903/1	1		8903	06
8903/2	2		8903	06
8903/3	3		8903	06
8903/6	6		8903	06
8903/9	9		8903	06
8904/0	0	Adultes Rhabdomyom	8904	06
8904/1	1		8904	06
8904/2	2		8904	06
8904/3	3		8904	06
8904/6	6		8904	06
8904/9	9		8904	06
8905/0	0	Genitales Rhabdomyom C51.-C52.9	8905	06
8905/1	1		8905	06
8905/2	2		8905	06
8905/3	3		8905	06
8905/6	6		8905	06
8905/9	9		8905	06
8910/0	0		8910	06
8910/1	1		8910	06
8910/2	2		8910	06
8910/3	3	Embryonales Rhabdomyosarkom	8910	06
8910/6	6		8910	06
8910/9	9		8910	06
8911/0	0		8911	06
8911/1	1		8911	06
8911/2	2		8911	06
8911/3	3		8911	06
8911/6	6		8911	06
8911/9	9		8911	06
8912/0	0		8912	06
8912/1	1		8912	06
8912/2	2		8912	06
8912/3	3	Spindelzelliges Rhabdomyosarkom	8912	06
8912/6	6		8912	06
8912/9	9		8912	06
8920/0	0		8920	06
8920/1	1		8920	06
8920/2	2		8920	06
8920/3	3	Alveoläres Rhabdomyosarkom	8920	06
8920/6	6		8920	06
8920/9	9		8920	06
8921/0	0		8921	06
8921/1	1		8921	06
8921/2	2		8921	06
8921/3	3	Rhabdomyosarkom mit ganglionärer Differenzierung	8921	06
8921/6	6		8921	06
8921/9	9		8921	06
8930/0	0	Endometrium-Stromaknoten C54.1	8930	16
8930/1	1		8930	16
8930/2	2		8930	16
8930/3	3	Stromasarkom des Endometriums o.n.A. C54.1	8930	16
8930/6	6		8930	16
8930/9	9		8930	16
8931/0	0		8931	16
8931/1	1	Niedrigmalignes Stromasarkom des Endometriums, unsicherer Charakter	8931	16
8931/2	2		8931	16
8931/3	3	Niedrigmalignes Stromasarkom des Endometriums C54.1	8931	16
8931/6	6		8931	16
8931/9	9		8931	16
8932/0	0	Adenomyom	8932	16
8932/1	1		8932	16
8932/2	2		8932	16
8932/3	3		8932	16
8932/6	6		8932	16
8932/9	9		8932	16
8933/0	0		8933	16
8933/1	1		8933	16
8933/2	2		8933	16
8933/3	3	Adenosarkom	8933	16
8933/6	6		8933	16
8933/9	9		8933	16
8934/0	0		8934	16
8934/1	1		8934	16
8934/2	2		8934	16
8940/1	1	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8940	03
8940/2	2		8940	03
8940/3	3	Maligner Mischtumor o.n.A.	8940	03
8940/6	6		8940	03
8862/0	0	Chondroides Lipom	8862	06
8862/1	1		8862	06
8862/2	2		8862	06
8862/3	3		8862	06
8862/6	6		8862	06
8862/9	9		8862	06
8870/0	0	Myelolipom	8870	06
8870/1	1		8870	06
8870/2	2		8870	06
8870/3	3		8870	06
8870/6	6		8870	06
8870/9	9		8870	06
8880/0	0	Hibernom	8880	06
8880/1	1		8880	06
8880/2	2		8880	06
8881/0	0	Lipoblastomatose	8881	06
8881/1	1		8881	06
8881/2	2		8881	06
8881/3	3		8881	06
8881/6	6		8881	06
8881/9	9		8881	06
8890/0	0	Leiomyom o.n.A.	8890	06
8890/1	1	Leiomyomatose o.n.A.	8890	06
8890/2	2		8890	06
8890/3	3	Leiomyosarkom o.n.A.	8890	06
8890/6	6		8890	06
8890/9	9		8890	06
8891/0	0	Epitheloides Leiomyom	8891	06
8891/1	1		8891	06
8891/2	2		8891	06
8891/3	3	Epitheloides Leiomyosarkom	8891	06
8891/6	6		8891	06
8891/9	9		8891	06
8892/0	0	Zellreiches Leiomyom	8892	06
8892/1	1		8892	06
8892/2	2		8892	06
8892/3	3		8892	06
8892/6	6		8892	06
8892/9	9		8892	06
8893/0	0	Bizarres Leiomyom	8893	06
8893/1	1		8893	06
8893/2	2		8893	06
8893/3	3		8893	06
8893/6	6		8893	06
8893/9	9		8893	06
8894/0	0	Angiomyom	8894	06
8894/1	1		8894	06
8894/2	2		8894	06
8894/3	3	Angiomyosarkom	8894	06
8894/6	6		8894	06
8894/9	9		8894	06
8895/0	0	Myom	8895	06
8895/1	1		8895	06
8895/2	2		8895	06
8895/3	3	Myosarkom	8895	06
8895/6	6		8895	06
8895/9	9		8895	06
8896/0	0		8896	06
8896/1	1		8896	06
8896/2	2		8896	06
8896/3	3	Myxoides Leiomyosarkom	8896	06
8896/6	6		8896	06
8896/9	9		8896	06
8897/0	0		8897	06
8897/1	1	Tumor der glatten Muskulatur mit fraglichem malignem Potential	8897	06
8897/2	2		8897	06
8897/3	3		8897	06
8897/6	6		8897	06
8897/9	9		8897	06
8898/0	0		8898	06
8898/1	1	Metastasierendes Leiomyom	8898	06
8898/2	2		8898	06
8900/2	2		8900	06
8900/3	3	Rhabdomyosarkom o.n.A.	8900	06
8900/6	6		8900	06
8900/9	9		8900	06
8901/0	0		8901	06
8901/1	1		8901	06
8901/2	2		8901	06
8901/3	3	Adultes pleomorphes Rhabdomyosarkom	8901	06
8901/6	6		8901	06
8901/9	9		8901	06
8902/0	0		8902	06
8902/1	1		8902	06
8902/2	2		8902	06
8902/3	3	Rhabdomyosarkom vom Mischtyp	8902	06
8836/1	1	Angiomatoides fibröses Histiozytom	8836	06
8836/2	2		8836	06
8836/3	3		8836	06
8836/6	6		8836	06
8836/9	9		8836	06
8840/0	0	Myxom o.n.A.	8840	06
8840/1	1		8840	06
8842/2	2		8842	06
8842/3	3		8842	06
8842/6	6		8842	06
8842/9	9		8842	06
8850/0	0	Lipom o.n.A.	8850	06
8850/1	1	Atypisches Lipom	8850	06
8850/2	2		8850	06
8850/3	3	Liposarkom o.n.A.	8850	06
8850/6	6		8850	06
8850/9	9		8850	06
8851/0	0	Fibrolipom	8851	06
8851/1	1	Gut differenziertes Liposarkom, unsicherer Charakter	8851	06
8851/2	2		8851	06
8851/3	3	Gut differenziertes Liposarkom	8851	06
8851/6	6		8851	06
8851/9	9		8851	06
8852/0	0	Fibromyxolipom	8852	06
8852/1	1		8852	06
8852/2	2		8852	06
8852/3	3	Myxoides Liposarkom	8852	06
8852/6	6		8852	06
8852/9	9		8852	06
8853/0	0		8853	06
8853/1	1		8853	06
8853/2	2		8853	06
8853/3	3	Rundzelliges Liposarkom	8853	06
8853/6	6		8853	06
8853/9	9		8853	06
8854/0	0	Pleomorphes Lipom	8854	06
8854/1	1		8854	06
8854/2	2		8854	06
8854/3	3	Pleomorphes Liposarkom	8854	06
8854/6	6		8854	06
8854/9	9		8854	06
8855/0	0		8855	06
8855/1	1		8855	06
8855/2	2		8855	06
8855/3	3	Gemischtzelliges Liposarkom	8855	06
8855/6	6		8855	06
8855/9	9		8855	06
8856/0	0	Intramuskuläres Lipom	8856	06
8856/1	1		8856	06
8856/2	2		8856	06
8856/3	3		8856	06
8856/6	6		8856	06
8856/9	9		8856	06
8857/0	0	Spindelzell-Lipom	8857	06
8857/1	1		8857	06
8857/2	2		8857	06
8857/3	3	Fibroblastisches Liposarkom	8857	06
8857/6	6		8857	06
8857/9	9		8857	06
8858/0	0		8858	06
8858/1	1		8858	06
8858/2	2		8858	06
8858/3	3	Entdifferenziertes Liposarkom	8858	06
8858/6	6		8858	06
8858/9	9		8858	06
8859/0	0		8859	06
8859/1	1		8859	06
8859/2	2		8859	06
8859/3	3		8859	06
8859/6	6		8859	06
8859/9	9		8859	06
8860/0	0	Angiomyolipom	8860	06
8860/1	1	Angiomyolipom, unsicherer Charakter	8860	06
8860/2	2		8860	06
8860/3	3	Angiolipom, bösartig	8860	06
8860/6	6		8860	06
8860/9	9		8860	06
8861/0	0	Angiolipom o.n.A.	8861	06
8861/1	1		8861	06
8861/2	2		8861	06
8861/3	3	Angiolipom o.n.A., bösartig	8861	06
8861/6	6		8861	06
8861/9	9		8861	06
8880/3	3	Kombination nicht in ICDO3 Katalog enthalten, aber zulässig	8880	06
8880/6	6		8880	06
8880/9	9		8880	06
8822/0	0		8822	06
8822/1	1	Abdominale Fibromatose	8822	06
8822/2	2		8822	06
8822/3	3	Abdominale Fibromatose, bösartig	8822	06
8822/6	6		8822	06
8822/9	9		8822	06
8823/0	0	Desmoplastisches Fibrom	8823	06
8823/1	1	Desmoplastisches Fibrom, unsicherer Charakter	8823	06
8823/2	2		8823	06
8823/3	3		8823	06
8823/6	6		8823	06
8823/9	9		8823	06
8824/0	0	Myofibrom	8824	06
8824/1	1	Myofibromatose	8824	06
8824/2	2		8824	06
8824/3	3		8824	06
8824/6	6		8824	06
8824/9	9		8824	06
8825/1	1	Myofibroblastentumor o.n.A.	8825	06
8825/2	2		8825	06
