id	code	id3	chapter	name
F652	F65.2	F60	5	Exhibitionismus
F653	F65.3	F60	5	Voyeurismus
F654	F65.4	F60	5	Pädophilie
F655	F65.5	F60	5	Sadomasochismus
F656	F65.6	F60	5	Multiple Störungen der Sexualpräferenz
F658	F65.8	F60	5	Sonstige Störungen der Sexualpräferenz
F659	F65.9	F60	5	Störung der Sexualpräferenz, nicht näher bezeichnet
F66	F66	F60	5	Psychische und Verhaltensstörungen in Verbindung mit der sexuellen Entwicklung und Orientierung
F660	F66.0	F60	5	Sexuelle Reifungskrise
F661	F66.1	F60	5	Ichdystone Sexualorientierung
F662	F66.2	F60	5	Sexuelle Beziehungsstörung
F668	F66.8	F60	5	Sonstige psychische und Verhaltensstörungen in Verbindung mit der sexuellen Entwicklung und Orientierung
F669	F66.9	F60	5	Psychische und Verhaltensstörung in Verbindung mit der sexuellen Entwicklung und Orientierung, nicht näher bezeichnet
F68	F68	F60	5	Andere Persönlichkeits- und Verhaltensstörungen
F680	F68.0	F60	5	Entwicklung körperlicher Symptome aus psychischen Gründen
F681	F68.1	F60	5	Artifizielle Störung [absichtliches Erzeugen oder Vortäuschen von körperlichen oder psychischen Symptomen oder Behinderungen]
F688	F68.8	F60	5	Sonstige näher bezeichnete Persönlichkeits- und Verhaltensstörungen
F69	F69	F60	5	Nicht näher bezeichnete Persönlichkeits- und Verhaltensstörung
F70	F70	F70	5	Leichte Intelligenzminderung
F700	F70.0	F70	5	Keine oder geringfügige Verhaltensstörung
F701	F70.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F708	F70.8	F70	5	Sonstige Verhaltensstörung
F709	F70.9	F70	5	Ohne Angabe einer Verhaltensstörung
F71	F71	F70	5	Mittelgradige Intelligenzminderung
F710	F71.0	F70	5	Keine oder geringfügige Verhaltensstörung
F711	F71.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F718	F71.8	F70	5	Sonstige Verhaltensstörung
F719	F71.9	F70	5	Ohne Angabe einer Verhaltensstörung
F72	F72	F70	5	Schwere Intelligenzminderung
F720	F72.0	F70	5	Keine oder geringfügige Verhaltensstörung
F721	F72.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F728	F72.8	F70	5	Sonstige Verhaltensstörung
F729	F72.9	F70	5	Ohne Angabe einer Verhaltensstörung
F73	F73	F70	5	Schwerste Intelligenzminderung
F730	F73.0	F70	5	Keine oder geringfügige Verhaltensstörung
F731	F73.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F738	F73.8	F70	5	Sonstige Verhaltensstörung
F739	F73.9	F70	5	Ohne Angabe einer Verhaltensstörung
F74	F74	F70	5	Dissoziierte Intelligenz
F740	F74.0	F70	5	Keine oder geringfügige Verhaltensstörung
F741	F74.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F748	F74.8	F70	5	Sonstige Verhaltensstörung
F749	F74.9	F70	5	Ohne Angabe einer Verhaltensstörung
F78	F78	F70	5	Andere Intelligenzminderung
F780	F78.0	F70	5	Keine oder geringfügige Verhaltensstörung
F781	F78.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F788	F78.8	F70	5	Sonstige Verhaltensstörung
F789	F78.9	F70	5	Ohne Angabe einer Verhaltensstörung
F79	F79	F70	5	Nicht näher bezeichnete Intelligenzminderung
F790	F79.0	F70	5	Keine oder geringfügige Verhaltensstörung
F791	F79.1	F70	5	Deutliche Verhaltensstörung, die Beobachtung oder Behandlung erfordert
F798	F79.8	F70	5	Sonstige Verhaltensstörung
F799	F79.9	F70	5	Ohne Angabe einer Verhaltensstörung
F80	F80	F80	5	Umschriebene Entwicklungsstörungen des Sprechens und der Sprache
F800	F80.0	F80	5	Artikulationsstörung
F801	F80.1	F80	5	Expressive Sprachstörung
F802	F80.2	F80	5	Rezeptive Sprachstörung
F8020	F80.20	F80	5	Auditive Verarbeitungs- und Wahrnehmungsstörung [AVWS]
F8028	F80.28	F80	5	Sonstige rezeptive Sprachstörung
F803	F80.3	F80	5	Erworbene Aphasie mit Epilepsie [Landau-Kleffner-Syndrom]
F808	F80.8	F80	5	Sonstige Entwicklungsstörungen des Sprechens oder der Sprache
F809	F80.9	F80	5	Entwicklungsstörung des Sprechens oder der Sprache, nicht näher bezeichnet
F81	F81	F80	5	Umschriebene Entwicklungsstörungen schulischer Fertigkeiten
F810	F81.0	F80	5	Lese- und Rechtschreibstörung
F811	F81.1	F80	5	Isolierte Rechtschreibstörung
F812	F81.2	F80	5	Rechenstörung
F813	F81.3	F80	5	Kombinierte Störungen schulischer Fertigkeiten
F818	F81.8	F80	5	Sonstige Entwicklungsstörungen schulischer Fertigkeiten
F819	F81.9	F80	5	Entwicklungsstörung schulischer Fertigkeiten, nicht näher bezeichnet
F82	F82	F80	5	Umschriebene Entwicklungsstörung der motorischen Funktionen
F820	F82.0	F80	5	Umschriebene Entwicklungsstörung der Grobmotorik
F821	F82.1	F80	5	Umschriebene Entwicklungsstörung der Fein- und Graphomotorik
F822	F82.2	F80	5	Umschriebene Entwicklungsstörung der Mundmotorik
F829	F82.9	F80	5	Umschriebene Entwicklungsstörung der motorischen Funktionen, nicht näher bezeichnet
F83	F83	F80	5	Kombinierte umschriebene Entwicklungsstörungen
F84	F84	F80	5	Tief greifende Entwicklungsstörungen
F840	F84.0	F80	5	Frühkindlicher Autismus
F841	F84.1	F80	5	Atypischer Autismus
F842	F84.2	F80	5	Rett-Syndrom
F843	F84.3	F80	5	Andere desintegrative Störung des Kindesalters
F844	F84.4	F80	5	Überaktive Störung mit Intelligenzminderung und Bewegungsstereotypien
F845	F84.5	F80	5	Asperger-Syndrom
F848	F84.8	F80	5	Sonstige tief greifende Entwicklungsstörungen
F849	F84.9	F80	5	Tief greifende Entwicklungsstörung, nicht näher bezeichnet
F88	F88	F80	5	Andere Entwicklungsstörungen
F89	F89	F80	5	Nicht näher bezeichnete Entwicklungsstörung
F90	F90	F90	5	Hyperkinetische Störungen
F900	F90.0	F90	5	Einfache Aktivitäts- und Aufmerksamkeitsstörung
F901	F90.1	F90	5	Hyperkinetische Störung des Sozialverhaltens
F908	F90.8	F90	5	Sonstige hyperkinetische Störungen
F909	F90.9	F90	5	Hyperkinetische Störung, nicht näher bezeichnet
F91	F91	F90	5	Störungen des Sozialverhaltens
F910	F91.0	F90	5	Auf den familiären Rahmen beschränkte Störung des Sozialverhaltens
F911	F91.1	F90	5	Störung des Sozialverhaltens bei fehlenden sozialen Bindungen
F912	F91.2	F90	5	Störung des Sozialverhaltens bei vorhandenen sozialen Bindungen
F913	F91.3	F90	5	Störung des Sozialverhaltens mit oppositionellem, aufsässigem Verhalten
F918	F91.8	F90	5	Sonstige Störungen des Sozialverhaltens
F919	F91.9	F90	5	Störung des Sozialverhaltens, nicht näher bezeichnet
F92	F92	F90	5	Kombinierte Störung des Sozialverhaltens und der Emotionen
F920	F92.0	F90	5	Störung des Sozialverhaltens mit depressiver Störung
F928	F92.8	F90	5	Sonstige kombinierte Störung des Sozialverhaltens und der Emotionen
F929	F92.9	F90	5	Kombinierte Störung des Sozialverhaltens und der Emotionen, nicht näher bezeichnet
F93	F93	F90	5	Emotionale Störungen des Kindesalters
F930	F93.0	F90	5	Emotionale Störung mit Trennungsangst des Kindesalters
F931	F93.1	F90	5	Phobische Störung des Kindesalters
F932	F93.2	F90	5	Störung mit sozialer Ängstlichkeit des Kindesalters
F933	F93.3	F90	5	Emotionale Störung mit Geschwisterrivalität
F938	F93.8	F90	5	Sonstige emotionale Störungen des Kindesalters
F939	F93.9	F90	5	Emotionale Störung des Kindesalters, nicht näher bezeichnet
F94	F94	F90	5	Störungen sozialer Funktionen mit Beginn in der Kindheit und Jugend
F940	F94.0	F90	5	Elektiver Mutismus
F941	F94.1	F90	5	Reaktive Bindungsstörung des Kindesalters
F942	F94.2	F90	5	Bindungsstörung des Kindesalters mit Enthemmung
F948	F94.8	F90	5	Sonstige Störungen sozialer Funktionen mit Beginn in der Kindheit
F949	F94.9	F90	5	Störung sozialer Funktionen mit Beginn in der Kindheit, nicht näher bezeichnet
F95	F95	F90	5	Ticstörungen
F950	F95.0	F90	5	Vorübergehende Ticstörung
F951	F95.1	F90	5	Chronische motorische oder vokale Ticstörung
F952	F95.2	F90	5	Kombinierte vokale und multiple motorische Tics [Tourette-Syndrom]
F958	F95.8	F90	5	Sonstige Ticstörungen
F959	F95.9	F90	5	Ticstörung, nicht näher bezeichnet
F98	F98	F90	5	Andere Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend
F980	F98.0	F90	5	Nichtorganische Enuresis
F9800	F98.00	F90	5	Enuresis nocturna
F9801	F98.01	F90	5	Enuresis diurna
F9802	F98.02	F90	5	Enuresis nocturna et diurna
F9808	F98.08	F90	5	Sonstige und nicht näher bezeichnete nichtorganische Enuresis
F981	F98.1	F90	5	Nichtorganische Enkopresis
F982	F98.2	F90	5	Fütterstörung im frühen Kindesalter
F983	F98.3	F90	5	Pica im Kindesalter
F984	F98.4	F90	5	Stereotype Bewegungsstörungen
F9840	F98.40	F90	5	Ohne Selbstverletzung
F9841	F98.41	F90	5	Mit Selbstverletzung
F9849	F98.49	F90	5	Ohne Angabe einer Selbstverletzung
F985	F98.5	F90	5	Stottern [Stammeln]
F986	F98.6	F90	5	Poltern
F988	F98.8	F90	5	Sonstige näher bezeichnete Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend
F99	F99	F99	5	Psychische Störung ohne nähere Angabe
G00	G00	G00	6	Bakterielle Meningitis, anderenorts nicht klassifiziert
G000	G00.0	G00	6	Meningitis durch Haemophilus influenzae
G001	G00.1	G00	6	Pneumokokkenmeningitis
G002	G00.2	G00	6	Streptokokkenmeningitis
G003	G00.3	G00	6	Staphylokokkenmeningitis
F9880	F98.80	F90	5	Aufmerksamkeitsstörung ohne Hyperaktivität mit Beginn in der Kindheit und Jugend
F9888	F98.88	F90	5	Sonstige näher bezeichnete Verhaltens- und emotionale Störungen mit Beginn in der Kindheit und Jugend
F989	F98.9	F90	5	Nicht näher bezeichnete Verhaltens- oder emotionale Störungen mit Beginn in der Kindheit und Jugend
G008	G00.8	G00	6	Sonstige bakterielle Meningitis
G009	G00.9	G00	6	Bakterielle Meningitis, nicht näher bezeichnet
G01	G01	G00	6	Meningitis bei anderenorts klassifizierten bakteriellen Krankheiten
G02	G02	G00	6	Meningitis bei sonstigen anderenorts klassifizierten infektiösen und parasitären Krankheiten
G020	G02.0	G00	6	Meningitis bei anderenorts klassifizierten Viruskrankheiten
G021	G02.1	G00	6	Meningitis bei anderenorts klassifizierten Mykosen
G028	G02.8	G00	6	Meningitis bei sonstigen näher bezeichneten anderenorts klassifizierten infektiösen und parasitären Krankheiten
G03	G03	G00	6	Meningitis durch sonstige und nicht näher bezeichnete Ursachen
G030	G03.0	G00	6	Nichteitrige Meningitis
G031	G03.1	G00	6	Chronische Meningitis
G032	G03.2	G00	6	Benigne rezidivierende Meningitis [Mollaret-Meningitis]
G038	G03.8	G00	6	Meningitis durch sonstige näher bezeichnete Ursachen
G039	G03.9	G00	6	Meningitis, nicht näher bezeichnet
G04	G04	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis
G040	G04.0	G00	6	Akute disseminierte Enzephalitis
G041	G04.1	G00	6	Humane T-Zell-lymphotrope Virus-assoziierte Myelopathie
G042	G04.2	G00	6	Bakterielle Meningoenzephalitis und Meningomyelitis, anderenorts nicht klassifiziert
G048	G04.8	G00	6	Sonstige Enzephalitis, Myelitis und Enzephalomyelitis
G049	G04.9	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis, nicht näher bezeichnet
G05	G05	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis bei anderenorts klassifizierten Krankheiten
G050	G05.0	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis bei anderenorts klassifizierten bakteriellen Krankheiten
G051	G05.1	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis bei anderenorts klassifizierten Viruskrankheiten
G052	G05.2	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis bei sonstigen anderenorts klassifizierten infektiösen und parasitären Krankheiten
G058	G05.8	G00	6	Enzephalitis, Myelitis und Enzephalomyelitis bei sonstigen anderenorts klassifizierten Krankheiten
G06	G06	G00	6	Intrakranielle und intraspinale Abszesse und Granulome
G060	G06.0	G00	6	Intrakranieller Abszess und intrakranielles Granulom
G061	G06.1	G00	6	Intraspinaler Abszess und intraspinales Granulom
G062	G06.2	G00	6	Extraduraler und subduraler Abszess, nicht näher bezeichnet
G07	G07	G00	6	Intrakranielle und intraspinale Abszesse und Granulome bei anderenorts klassifizierten Krankheiten
G08	G08	G00	6	Intrakranielle und intraspinale Phlebitis und Thrombophlebitis
G09	G09	G00	6	Folgen entzündlicher Krankheiten des Zentralnervensystems
G10	G10	G10	6	Chorea Huntington
G11	G11	G10	6	Hereditäre Ataxie
G110	G11.0	G10	6	Angeborene nichtprogressive Ataxie
G111	G11.1	G10	6	Früh beginnende zerebellare Ataxie
G112	G11.2	G10	6	Spät beginnende zerebellare Ataxie
G113	G11.3	G10	6	Zerebellare Ataxie mit defektem DNA-Reparatursystem
G114	G11.4	G10	6	Hereditäre spastische Paraplegie
G118	G11.8	G10	6	Sonstige hereditäre Ataxien
G119	G11.9	G10	6	Hereditäre Ataxie, nicht näher bezeichnet
G12	G12	G10	6	Spinale Muskelatrophie und verwandte Syndrome
G120	G12.0	G10	6	Infantile spinale Muskelatrophie, Typ I [Typ Werdnig-Hoffmann]
G121	G12.1	G10	6	Sonstige vererbte spinale Muskelatrophie
G122	G12.2	G10	6	Motoneuron-Krankheit
G128	G12.8	G10	6	Sonstige spinale Muskelatrophien und verwandte Syndrome
G129	G12.9	G10	6	Spinale Muskelatrophie, nicht näher bezeichnet
G13	G13	G10	6	Systematrophien, vorwiegend das Zentralnervensystem betreffend, bei anderenorts klassifizierten Krankheiten
G14	G14	G10	6	Postpolio-Syndrom
G20	G20	G20	6	Primäres Parkinson-Syndrom
G200	G20.0	G20	6	Primäres Parkinson-Syndrom mit fehlender oder geringer Beeinträchtigung
G130	G13.0	G10	6	Paraneoplastische Neuromyopathie und Neuropathie
G131	G13.1	G10	6	Sonstige Systematrophien, vorwiegend das Zentralnervensystem betreffend, bei Neubildungen
G132	G13.2	G10	6	Systematrophie, vorwiegend das Zentralnervensystem betreffend, bei Myxödem
G138	G13.8	G10	6	Systematrophien, vorwiegend das Zentralnervensystem betreffend, bei sonstigen anderenorts klassifizierten Krankheiten
G2000	G20.00	G20	6	Ohne Wirkungsfluktuation
G2001	G20.01	G20	6	Mit Wirkungsfluktuation
G201	G20.1	G20	6	Primäres Parkinson-Syndrom mit mäßiger bis schwerer Beeinträchtigung
G2010	G20.10	G20	6	Ohne Wirkungsfluktuation
G2011	G20.11	G20	6	Mit Wirkungsfluktuation
G202	G20.2	G20	6	Primäres Parkinson-Syndrom mit schwerster Beeinträchtigung
G2020	G20.20	G20	6	Ohne Wirkungsfluktuation
G2021	G20.21	G20	6	Mit Wirkungsfluktuation
G209	G20.9	G20	6	Primäres Parkinson-Syndrom, nicht näher bezeichnet
G2090	G20.90	G20	6	Ohne Wirkungsfluktuation
G2091	G20.91	G20	6	Mit Wirkungsfluktuation
G21	G21	G20	6	Sekundäres Parkinson-Syndrom
G210	G21.0	G20	6	Malignes Neuroleptika-Syndrom
G211	G21.1	G20	6	Sonstiges arzneimittelinduziertes Parkinson-Syndrom
G212	G21.2	G20	6	Parkinson-Syndrom durch sonstige exogene Agenzien
G213	G21.3	G20	6	Postenzephalitisches Parkinson-Syndrom
G214	G21.4	G20	6	Vaskuläres Parkinson-Syndrom
G218	G21.8	G20	6	Sonstiges sekundäres Parkinson-Syndrom
G219	G21.9	G20	6	Sekundäres Parkinson-Syndrom, nicht näher bezeichnet
G22	G22	G20	6	Parkinson-Syndrom bei anderenorts klassifizierten Krankheiten
G23	G23	G20	6	Sonstige degenerative Krankheiten der Basalganglien
G230	G23.0	G20	6	Hallervorden-Spatz-Syndrom
G231	G23.1	G20	6	Progressive supranukleäre Ophthalmoplegie [Steele-Richardson-Olszewski-Syndrom]
G232	G23.2	G20	6	Multiple Systematrophie vom Parkinson-Typ [MSA-P]
G233	G23.3	G20	6	Multiple Systematrophie vom zerebellären Typ [MSA-C]
G238	G23.8	G20	6	Sonstige näher bezeichnete degenerative Krankheiten der Basalganglien
G239	G23.9	G20	6	Degenerative Krankheit der Basalganglien, nicht näher bezeichnet
G24	G24	G20	6	Dystonie
G240	G24.0	G20	6	Arzneimittelinduzierte Dystonie
G241	G24.1	G20	6	Idiopathische familiäre Dystonie
G242	G24.2	G20	6	Idiopathische nichtfamiliäre Dystonie
G243	G24.3	G20	6	Torticollis spasticus
G244	G24.4	G20	6	Idiopathische orofaziale Dystonie
G245	G24.5	G20	6	Blepharospasmus
G248	G24.8	G20	6	Sonstige Dystonie
G249	G24.9	G20	6	Dystonie, nicht näher bezeichnet
G25	G25	G20	6	Sonstige extrapyramidale Krankheiten und Bewegungsstörungen
G250	G25.0	G20	6	Essentieller Tremor
G251	G25.1	G20	6	Arzneimittelinduzierter Tremor
G252	G25.2	G20	6	Sonstige näher bezeichnete Tremorformen
G253	G25.3	G20	6	Myoklonus
G254	G25.4	G20	6	Arzneimittelinduzierte Chorea
G255	G25.5	G20	6	Sonstige Chorea
G256	G25.6	G20	6	Arzneimittelinduzierte Tics und sonstige Tics organischen Ursprungs
G258	G25.8	G20	6	Sonstige näher bezeichnete extrapyramidale Krankheiten und Bewegungsstörungen
G2580	G25.80	G20	6	Periodische Beinbewegungen im Schlaf
G2581	G25.81	G20	6	Syndrom der unruhigen Beine [Restless-Legs-Syndrom]
G2588	G25.88	G20	6	Sonstige näher bezeichnete extrapyramidale Krankheiten und Bewegungsstörungen
G259	G25.9	G20	6	Extrapyramidale Krankheit oder Bewegungsstörung, nicht näher bezeichnet
G26	G26	G20	6	Extrapyramidale Krankheiten und Bewegungsstörungen bei anderenorts klassifizierten Krankheiten
G30	G30	G30	6	Alzheimer-Krankheit
G300	G30.0	G30	6	Alzheimer-Krankheit mit frühem Beginn
G301	G30.1	G30	6	Alzheimer-Krankheit mit spätem Beginn
G308	G30.8	G30	6	Sonstige Alzheimer-Krankheit
G309	G30.9	G30	6	Alzheimer-Krankheit, nicht näher bezeichnet
G31	G31	G30	6	Sonstige degenerative Krankheiten des Nervensystems, anderenorts nicht klassifiziert
G310	G31.0	G30	6	Umschriebene Hirnatrophie
G311	G31.1	G30	6	Senile Degeneration des Gehirns, anderenorts nicht klassifiziert
G312	G31.2	G30	6	Degeneration des Nervensystems durch Alkohol
G318	G31.8	G30	6	Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems
G3181	G31.81	G30	6	Mitochondriale Zytopathie
G3182	G31.82	G30	6	Lewy-Körper-Krankheit
G3188	G31.88	G30	6	Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems
G319	G31.9	G30	6	Degenerative Krankheit des Nervensystems, nicht näher bezeichnet
G32	G32	G30	6	Sonstige degenerative Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten
G320	G32.0	G30	6	Subakute kombinierte Degeneration des Rückenmarks bei anderenorts klassifizierten Krankheiten
G328	G32.8	G30	6	Sonstige näher bezeichnete degenerative Krankheiten des Nervensystems bei anderenorts klassifizierten Krankheiten
G35	G35	G35	6	Multiple Sklerose [Encephalomyelitis disseminata]
G350	G35.0	G35	6	Erstmanifestation einer multiplen Sklerose
G351	G35.1	G35	6	Multiple Sklerose mit vorherrschend schubförmigem Verlauf
G3510	G35.10	G35	6	Ohne Angabe einer akuten Exazerbation oder Progression
G352	G35.2	G35	6	Multiple Sklerose mit primär-chronischem Verlauf
G3520	G35.20	G35	6	Ohne Angabe einer akuten Exazerbation oder Progression
G3521	G35.21	G35	6	Mit Angabe einer akuten Exazerbation oder Progression
G3511	G35.11	G35	6	Mit Angabe einer akuten Exazerbation oder Progression
G353	G35.3	G35	6	Multiple Sklerose mit sekundär-chronischem Verlauf
G3530	G35.30	G35	6	Ohne Angabe einer akuten Exazerbation oder Progression
G3531	G35.31	G35	6	Mit Angabe einer akuten Exazerbation oder Progression
G359	G35.9	G35	6	Multiple Sklerose, nicht näher bezeichnet
G36	G36	G35	6	Sonstige akute disseminierte Demyelinisation
G360	G36.0	G35	6	Neuromyelitis optica [Devic-Krankheit]
G361	G36.1	G35	6	Akute und subakute hämorrhagische Leukoenzephalitis [Hurst]
G368	G36.8	G35	6	Sonstige näher bezeichnete akute disseminierte Demyelinisation
G369	G36.9	G35	6	Akute disseminierte Demyelinisation, nicht näher bezeichnet
G37	G37	G35	6	Sonstige demyelinisierende Krankheiten des Zentralnervensystems
G370	G37.0	G35	6	Diffuse Hirnsklerose
G371	G37.1	G35	6	Zentrale Demyelinisation des Corpus callosum
G372	G37.2	G35	6	Zentrale pontine Myelinolyse
G373	G37.3	G35	6	Myelitis transversa acuta bei demyelinisierender Krankheit des Zentralnervensystems
G374	G37.4	G35	6	Subakute nekrotisierende Myelitis [Foix-Alajouanine-Syndrom]
G375	G37.5	G35	6	Konzentrische Sklerose [Baló-Krankheit]
G378	G37.8	G35	6	Sonstige näher bezeichnete demyelinisierende Krankheiten des Zentralnervensystems
G379	G37.9	G35	6	Demyelinisierende Krankheit des Zentralnervensystems, nicht näher bezeichnet
G40	G40	G40	6	Epilepsie
G400	G40.0	G40	6	Lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen
G4000	G40.00	G40	6	Pseudo-Lennox-Syndrom
G448	G44.8	G40	6	Sonstige näher bezeichnete Kopfschmerzsyndrome
G45	G45	G40	6	Zerebrale transitorische Ischämie und verwandte Syndrome
G450	G45.0	G40	6	Arteria-vertebralis-Syndrom mit Basilaris-Symptomatik
G460	G46.0	G40	6	Arteria-cerebri-media-Syndrom
G4001	G40.01	G40	6	CSWS [Continuous spikes and waves during slow-wave sleep]
G4002	G40.02	G40	6	Benigne psychomotorische Epilepsie [terror fits]
G4008	G40.08	G40	6	Sonstige lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen
G4009	G40.09	G40	6	Lokalisationsbezogene (fokale) (partielle) idiopathische Epilepsie und epileptische Syndrome mit fokal beginnenden Anfällen, nicht näher bezeichnet
